SearchBayesianSkopt: New best config found. Config 0: {'norm': 1, 'alpha': 0.5030828870316804, 'beta': 0.08303079948852111, 'gamma': 0.23468894287393555} - results: PRECISION: 0.0401580, PRECISION_RECALL_MIN_DEN: 0.0924895, RECALL: 0.0905219, MAP: 0.0191230, MAP_MIN_DEN: 0.0431827, MRR: 0.1422658, NDCG: 0.0793527, F1: 0.0556349, HIT_RATE: 0.2950274, ARHR_ALL_HITS: 0.1642068, NOVELTY: 0.0038148, AVERAGE_POPULARITY: 0.1839195, DIVERSITY_MEAN_INTER_LIST: 0.9526189, DIVERSITY_HERFINDAHL: 0.9952594, COVERAGE_ITEM: 0.1432709, COVERAGE_ITEM_HIT: 0.0489846, ITEMS_IN_GT: 0.8487557, COVERAGE_USER: 0.9304091, COVERAGE_USER_HIT: 0.2744961, USERS_IN_GT: 0.9304091, DIVERSITY_GINI: 0.0197971, SHANNON_ENTROPY: 9.1663500, RATIO_DIVERSITY_HERFINDAHL: 0.9955886, RATIO_DIVERSITY_GINI: 0.0443833, RATIO_SHANNON_ENTROPY: 0.6793052, RATIO_AVERAGE_POPULARITY: 3.6103018, RATIO_NOVELTY: 0.2352550, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'norm': 2, 'alpha': 0.9856735257202923, 'beta': 0.20920677096484347, 'gamma': 0.5559251326750597} - results: PRECISION: 0.0390345, PRECISION_RECALL_MIN_DEN: 0.0896884, RECALL: 0.0877674, MAP: 0.0183156, MAP_MIN_DEN: 0.0420122, MRR: 0.1364833, NDCG: 0.0769146, F1: 0.0540364, HIT_RATE: 0.2878733, ARHR_ALL_HITS: 0.1574652, NOVELTY: 0.0037231, AVERAGE_POPULARITY: 0.2160089, DIVERSITY_MEAN_INTER_LIST: 0.9305177, DIVERSITY_HERFINDAHL: 0.9930494, COVERAGE_ITEM: 0.1278962, COVERAGE_ITEM_HIT: 0.0464459, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2685868, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0163337, SHANNON_ENTROPY: 8.7547801, RATIO_DIVERSITY_HERFINDAHL: 0.9933772, RATIO_DIVERSITY_GINI: 0.0365934, RATIO_SHANNON_ENTROPY: 0.6487566, RATIO_AVERAGE_POPULARITY: 4.2412447, RATIO_NOVELTY: 0.2295702, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'norm': 1, 'alpha': 0.6025345425174117, 'beta': 0.7107420779664643, 'gamma': 0.13766911868173873} - results: PRECISION: 0.0391323, PRECISION_RECALL_MIN_DEN: 0.0899290, RECALL: 0.0879648, MAP: 0.0184605, MAP_MIN_DEN: 0.0421105, MRR: 0.1370355, NDCG: 0.0770678, F1: 0.0541675, HIT_RATE: 0.2874871, ARHR_ALL_HITS: 0.1583084, NOVELTY: 0.0038828, AVERAGE_POPULARITY: 0.1808346, DIVERSITY_MEAN_INTER_LIST: 0.9520853, DIVERSITY_HERFINDAHL: 0.9952061, COVERAGE_ITEM: 0.3825086, COVERAGE_ITEM_HIT: 0.0512371, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2682265, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0315565, SHANNON_ENTROPY: 9.4137188, RATIO_DIVERSITY_HERFINDAHL: 0.9955347, RATIO_DIVERSITY_GINI: 0.0706980, RATIO_SHANNON_ENTROPY: 0.6975861, RATIO_AVERAGE_POPULARITY: 3.5506129, RATIO_NOVELTY: 0.2394234, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'norm': 1, 'alpha': 0.008082726357260152, 'beta': 0.7741624133827547, 'gamma': 0.5357565353318557} - results: PRECISION: 0.0333548, PRECISION_RECALL_MIN_DEN: 0.0746110, RECALL: 0.0728062, MAP: 0.0149982, MAP_MIN_DEN: 0.0328448, MRR: 0.1115495, NDCG: 0.0624995, F1: 0.0457501, HIT_RATE: 0.2482492, ARHR_ALL_HITS: 0.1287469, NOVELTY: 0.0040243, AVERAGE_POPULARITY: 0.1666888, DIVERSITY_MEAN_INTER_LIST: 0.9576422, DIVERSITY_HERFINDAHL: 0.9957618, COVERAGE_ITEM: 0.6293264, COVERAGE_ITEM_HIT: 0.0476616, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2316174, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0749137, SHANNON_ENTROPY: 9.9700699, RATIO_DIVERSITY_HERFINDAHL: 0.9960905, RATIO_DIVERSITY_GINI: 0.1678337, RATIO_SHANNON_ENTROPY: 0.7388134, RATIO_AVERAGE_POPULARITY: 3.2728651, RATIO_NOVELTY: 0.2481457, 
SearchBayesianSkopt: Config 34 is suboptimal. Config: {'norm': 2, 'alpha': 0.6712523911482623, 'beta': 0.42277923647871196, 'gamma': 0.4506904615458537} - results: PRECISION: 0.0393692, PRECISION_RECALL_MIN_DEN: 0.0907615, RECALL: 0.0888149, MAP: 0.0184995, MAP_MIN_DEN: 0.0423366, MRR: 0.1374399, NDCG: 0.0775447, F1: 0.0545555, HIT_RATE: 0.2897013, ARHR_ALL_HITS: 0.1587564, NOVELTY: 0.0037994, AVERAGE_POPULARITY: 0.1982423, DIVERSITY_MEAN_INTER_LIST: 0.9418579, DIVERSITY_HERFINDAHL: 0.9941834, COVERAGE_ITEM: 0.2166762, COVERAGE_ITEM_HIT: 0.0491991, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2702923, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0211491, SHANNON_ENTROPY: 9.0619238, RATIO_DIVERSITY_HERFINDAHL: 0.9945116, RATIO_DIVERSITY_GINI: 0.0473816, RATIO_SHANNON_ENTROPY: 0.6715169, RATIO_AVERAGE_POPULARITY: 3.8924058, RATIO_NOVELTY: 0.2342793, 
SearchBayesianSkopt: Config 35 is suboptimal. Config: {'norm': 1, 'alpha': 0.2828761567028866, 'beta': 0.5246458927308301, 'gamma': 0.9944105406364907} - results: PRECISION: 0.0207853, PRECISION_RECALL_MIN_DEN: 0.0435036, RECALL: 0.0421441, MAP: 0.0084027, MAP_MIN_DEN: 0.0169275, MRR: 0.0637078, NDCG: 0.0350738, F1: 0.0278400, HIT_RATE: 0.1600927, ARHR_ALL_HITS: 0.0727642, NOVELTY: 0.0037546, AVERAGE_POPULARITY: 0.2014990, DIVERSITY_MEAN_INTER_LIST: 0.9381219, DIVERSITY_HERFINDAHL: 0.9938098, COVERAGE_ITEM: 0.3930564, COVERAGE_ITEM_HIT: 0.0306779, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1493670, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0255109, SHANNON_ENTROPY: 8.8120455, RATIO_DIVERSITY_HERFINDAHL: 0.9941379, RATIO_DIVERSITY_GINI: 0.0571535, RATIO_SHANNON_ENTROPY: 0.6530002, RATIO_AVERAGE_POPULARITY: 3.9563498, RATIO_NOVELTY: 0.2315147, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'norm': 1, 'alpha': 0.6753260518300709, 'beta': 0.41459843491047066, 'gamma': 0.6923815496066501} - results: PRECISION: 0.0318203, PRECISION_RECALL_MIN_DEN: 0.0711363, RECALL: 0.0694376, MAP: 0.0140126, MAP_MIN_DEN: 0.0306303, MRR: 0.1047525, NDCG: 0.0589690, F1: 0.0436415, HIT_RATE: 0.2385170, ARHR_ALL_HITS: 0.1206720, NOVELTY: 0.0037078, AVERAGE_POPULARITY: 0.2153076, DIVERSITY_MEAN_INTER_LIST: 0.9298562, DIVERSITY_HERFINDAHL: 0.9929832, COVERAGE_ITEM: 0.2145309, COVERAGE_ITEM_HIT: 0.0423699, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2225372, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0161077, SHANNON_ENTROPY: 8.6346524, RATIO_DIVERSITY_HERFINDAHL: 0.9933111, RATIO_DIVERSITY_GINI: 0.0360871, RATIO_SHANNON_ENTROPY: 0.6398548, RATIO_AVERAGE_POPULARITY: 4.2274748, RATIO_NOVELTY: 0.2286274, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'norm': 2, 'alpha': 0.07771233735026907, 'beta': 0.5272836017805413, 'gamma': 0.9148030981860705} - results: PRECISION: 0.0264573, PRECISION_RECALL_MIN_DEN: 0.0572300, RECALL: 0.0556460, MAP: 0.0112308, MAP_MIN_DEN: 0.0235742, MRR: 0.0843712, NDCG: 0.0468872, F1: 0.0358631, HIT_RATE: 0.2000257, ARHR_ALL_HITS: 0.0968872, NOVELTY: 0.0039018, AVERAGE_POPULARITY: 0.1900839, DIVERSITY_MEAN_INTER_LIST: 0.9441268, DIVERSITY_HERFINDAHL: 0.9944102, COVERAGE_ITEM: 0.5731908, COVERAGE_ITEM_HIT: 0.0366848, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1866247, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0575946, SHANNON_ENTROPY: 9.4373590, RATIO_DIVERSITY_HERFINDAHL: 0.9947386, RATIO_DIVERSITY_GINI: 0.1290326, RATIO_SHANNON_ENTROPY: 0.6993379, RATIO_AVERAGE_POPULARITY: 3.7322181, RATIO_NOVELTY: 0.2405925, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'norm': 2, 'alpha': 0.7041076546688878, 'beta': 0.879555195485957, 'gamma': 0.7531337797375405} - results: PRECISION: 0.0266838, PRECISION_RECALL_MIN_DEN: 0.0580068, RECALL: 0.0564339, MAP: 0.0112921, MAP_MIN_DEN: 0.0238140, MRR: 0.0848311, NDCG: 0.0473608, F1: 0.0362347, HIT_RATE: 0.2025747, ARHR_ALL_HITS: 0.0974194, NOVELTY: 0.0037783, AVERAGE_POPULARITY: 0.1990828, DIVERSITY_MEAN_INTER_LIST: 0.9395980, DIVERSITY_HERFINDAHL: 0.9939574, COVERAGE_ITEM: 0.3812572, COVERAGE_ITEM_HIT: 0.0401173, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1890029, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0260448, SHANNON_ENTROPY: 8.9321198, RATIO_DIVERSITY_HERFINDAHL: 0.9942856, RATIO_DIVERSITY_GINI: 0.0583499, RATIO_SHANNON_ENTROPY: 0.6618981, RATIO_AVERAGE_POPULARITY: 3.9089090, RATIO_NOVELTY: 0.2329737, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'norm': 2, 'alpha': 0.2057951358736259, 'beta': 0.1980743120181943, 'gamma': 0.9071670952511884} - results: PRECISION: 0.0336123, PRECISION_RECALL_MIN_DEN: 0.0766473, RECALL: 0.0749209, MAP: 0.0151528, MAP_MIN_DEN: 0.0341021, MRR: 0.1150391, NDCG: 0.0643630, F1: 0.0464054, HIT_RATE: 0.2538105, ARHR_ALL_HITS: 0.1315603, NOVELTY: 0.0036753, AVERAGE_POPULARITY: 0.2304182, DIVERSITY_MEAN_INTER_LIST: 0.9180564, DIVERSITY_HERFINDAHL: 0.9918033, COVERAGE_ITEM: 0.2858624, COVERAGE_ITEM_HIT: 0.0380792, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2368061, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0173894, SHANNON_ENTROPY: 8.4737630, RATIO_DIVERSITY_HERFINDAHL: 0.9921307, RATIO_DIVERSITY_GINI: 0.0389585, RATIO_SHANNON_ENTROPY: 0.6279324, RATIO_AVERAGE_POPULARITY: 4.5241658, RATIO_NOVELTY: 0.2266225, 
SearchBayesianSkopt: Config 40 is suboptimal. Config: {'norm': 1, 'alpha': 0.27886881217032605, 'beta': 0.8874855268510087, 'gamma': 0.7024162549313863} - results: PRECISION: 0.0262796, PRECISION_RECALL_MIN_DEN: 0.0567773, RECALL: 0.0551934, MAP: 0.0111070, MAP_MIN_DEN: 0.0231638, MRR: 0.0829577, NDCG: 0.0462644, F1: 0.0356059, HIT_RATE: 0.1984809, ARHR_ALL_HITS: 0.0954873, NOVELTY: 0.0039560, AVERAGE_POPULARITY: 0.1754324, DIVERSITY_MEAN_INTER_LIST: 0.9522065, DIVERSITY_HERFINDAHL: 0.9952182, COVERAGE_ITEM: 0.5807709, COVERAGE_ITEM_HIT: 0.0417978, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1851834, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0610251, SHANNON_ENTROPY: 9.6653007, RATIO_DIVERSITY_HERFINDAHL: 0.9955468, RATIO_DIVERSITY_GINI: 0.1367183, RATIO_SHANNON_ENTROPY: 0.7162291, RATIO_AVERAGE_POPULARITY: 3.4445432, RATIO_NOVELTY: 0.2439331, 
SearchBayesianSkopt: Config 41 is suboptimal. Config: {'norm': 2, 'alpha': 0.13480738728557343, 'beta': 0.847366299749117, 'gamma': 0.5852094056314441} - results: PRECISION: 0.0315036, PRECISION_RECALL_MIN_DEN: 0.0698251, RECALL: 0.0680647, MAP: 0.0139488, MAP_MIN_DEN: 0.0301595, MRR: 0.1037158, NDCG: 0.0580807, F1: 0.0430716, HIT_RATE: 0.2349897, ARHR_ALL_HITS: 0.1197435, NOVELTY: 0.0039899, AVERAGE_POPULARITY: 0.1727822, DIVERSITY_MEAN_INTER_LIST: 0.9541419, DIVERSITY_HERFINDAHL: 0.9954117, COVERAGE_ITEM: 0.6084811, COVERAGE_ITEM_HIT: 0.0457666, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2192462, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0683424, SHANNON_ENTROPY: 9.8197759, RATIO_DIVERSITY_HERFINDAHL: 0.9957404, RATIO_DIVERSITY_GINI: 0.1531118, RATIO_SHANNON_ENTROPY: 0.7276762, RATIO_AVERAGE_POPULARITY: 3.3925076, RATIO_NOVELTY: 0.2460246, 
SearchBayesianSkopt: Config 42 is suboptimal. Config: {'norm': 2, 'alpha': 0.3997076585276538, 'beta': 0.8797733842633808, 'gamma': 0.17996053051920494} - results: PRECISION: 0.0381102, PRECISION_RECALL_MIN_DEN: 0.0874415, RECALL: 0.0855030, MAP: 0.0178089, MAP_MIN_DEN: 0.0404367, MRR: 0.1324345, NDCG: 0.0744932, F1: 0.0527215, HIT_RATE: 0.2810762, ARHR_ALL_HITS: 0.1528312, NOVELTY: 0.0039187, AVERAGE_POPULARITY: 0.1766077, DIVERSITY_MEAN_INTER_LIST: 0.9539227, DIVERSITY_HERFINDAHL: 0.9953898, COVERAGE_ITEM: 0.4751502, COVERAGE_ITEM_HIT: 0.0505935, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2622451, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0409035, SHANNON_ENTROPY: 9.5631269, RATIO_DIVERSITY_HERFINDAHL: 0.9957185, RATIO_DIVERSITY_GINI: 0.0916387, RATIO_SHANNON_ENTROPY: 0.7086577, RATIO_AVERAGE_POPULARITY: 3.4676194, RATIO_NOVELTY: 0.2416327, 
SearchBayesianSkopt: Config 43 is suboptimal. Config: {'norm': 1, 'alpha': 0.1237309532409521, 'beta': 0.0838431215975536, 'gamma': 0.7999288607778722} - results: PRECISION: 0.0390165, PRECISION_RECALL_MIN_DEN: 0.0905719, RECALL: 0.0886759, MAP: 0.0183129, MAP_MIN_DEN: 0.0422015, MRR: 0.1377964, NDCG: 0.0773866, F1: 0.0541899, HIT_RATE: 0.2895211, ARHR_ALL_HITS: 0.1582383, NOVELTY: 0.0037485, AVERAGE_POPULARITY: 0.2080264, DIVERSITY_MEAN_INTER_LIST: 0.9357613, DIVERSITY_HERFINDAHL: 0.9935737, COVERAGE_ITEM: 0.2023384, COVERAGE_ITEM_HIT: 0.0448012, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2701242, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0182009, SHANNON_ENTROPY: 8.8531793, RATIO_DIVERSITY_HERFINDAHL: 0.9939018, RATIO_DIVERSITY_GINI: 0.0407766, RATIO_SHANNON_ENTROPY: 0.6560483, RATIO_AVERAGE_POPULARITY: 4.0845124, RATIO_NOVELTY: 0.2311398, 
SearchBayesianSkopt: Config 44 is suboptimal. Config: {'norm': 2, 'alpha': 0.9481673691682779, 'beta': 0.17763010278278882, 'gamma': 0.7250453831641325} - results: PRECISION: 0.0366298, PRECISION_RECALL_MIN_DEN: 0.0842566, RECALL: 0.0824486, MAP: 0.0168785, MAP_MIN_DEN: 0.0387584, MRR: 0.1270350, NDCG: 0.0716233, F1: 0.0507241, HIT_RATE: 0.2731205, ARHR_ALL_HITS: 0.1458898, NOVELTY: 0.0036491, AVERAGE_POPULARITY: 0.2330590, DIVERSITY_MEAN_INTER_LIST: 0.9176407, DIVERSITY_HERFINDAHL: 0.9917617, COVERAGE_ITEM: 0.1109840, COVERAGE_ITEM_HIT: 0.0428347, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2548224, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0128750, SHANNON_ENTROPY: 8.4205397, RATIO_DIVERSITY_HERFINDAHL: 0.9920892, RATIO_DIVERSITY_GINI: 0.0288446, RATIO_SHANNON_ENTROPY: 0.6239884, RATIO_AVERAGE_POPULARITY: 4.5760165, RATIO_NOVELTY: 0.2250102, 
SearchBayesianSkopt: Config 45 is suboptimal. Config: {'norm': 2, 'alpha': 0.0, 'beta': 0.0, 'gamma': 0.6585459986610379} - results: PRECISION: 0.0393460, PRECISION_RECALL_MIN_DEN: 0.0904359, RECALL: 0.0884955, MAP: 0.0185951, MAP_MIN_DEN: 0.0425188, MRR: 0.1390596, NDCG: 0.0778508, F1: 0.0544729, HIT_RATE: 0.2898043, ARHR_ALL_HITS: 0.1602166, NOVELTY: 0.0037486, AVERAGE_POPULARITY: 0.1969705, DIVERSITY_MEAN_INTER_LIST: 0.9446952, DIVERSITY_HERFINDAHL: 0.9944671, COVERAGE_ITEM: 0.1328661, COVERAGE_ITEM_HIT: 0.0441219, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2703884, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0161214, SHANNON_ENTROPY: 8.8780351, RATIO_DIVERSITY_HERFINDAHL: 0.9947954, RATIO_DIVERSITY_GINI: 0.0361177, RATIO_SHANNON_ENTROPY: 0.6578902, RATIO_AVERAGE_POPULARITY: 3.8674333, RATIO_NOVELTY: 0.2311479, 
SearchBayesianSkopt: Config 46 is suboptimal. Config: {'norm': 1, 'alpha': 0.004855075344265992, 'beta': 0.2875560936323544, 'gamma': 0.005872110281821887} - results: PRECISION: 0.0406179, PRECISION_RECALL_MIN_DEN: 0.0927331, RECALL: 0.0906983, MAP: 0.0193672, MAP_MIN_DEN: 0.0439467, MRR: 0.1427841, NDCG: 0.0801232, F1: 0.0561085, HIT_RATE: 0.2951339, ARHR_ALL_HITS: 0.1656214, NOVELTY: 0.0038481, AVERAGE_POPULARITY: 0.1735997, DIVERSITY_MEAN_INTER_LIST: 0.9579020, DIVERSITY_HERFINDAHL: 0.9957877, COVERAGE_ITEM: 0.2056994, COVERAGE_ITEM_HIT: 0.0511656, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2753609, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0217777, SHANNON_ENTROPY: 9.2905155, RATIO_DIVERSITY_HERFINDAHL: 0.9961165, RATIO_DIVERSITY_GINI: 0.0487899, RATIO_SHANNON_ENTROPY: 0.6884563, RATIO_AVERAGE_POPULARITY: 3.4085573, RATIO_NOVELTY: 0.2372817, 
SearchBayesianSkopt: Config 47 is suboptimal. Config: {'norm': 2, 'alpha': 1.0, 'beta': 0.4567881891820335, 'gamma': 0.0} - results: PRECISION: 0.0408986, PRECISION_RECALL_MIN_DEN: 0.0933118, RECALL: 0.0912724, MAP: 0.0194951, MAP_MIN_DEN: 0.0443682, MRR: 0.1433099, NDCG: 0.0806843, F1: 0.0564861, HIT_RATE: 0.2971421, ARHR_ALL_HITS: 0.1664208, NOVELTY: 0.0038405, AVERAGE_POPULARITY: 0.1838114, DIVERSITY_MEAN_INTER_LIST: 0.9518818, DIVERSITY_HERFINDAHL: 0.9951857, COVERAGE_ITEM: 0.1792048, COVERAGE_ITEM_HIT: 0.0515947, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2772346, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0220876, SHANNON_ENTROPY: 9.2542541, RATIO_DIVERSITY_HERFINDAHL: 0.9955143, RATIO_DIVERSITY_GINI: 0.0494842, RATIO_SHANNON_ENTROPY: 0.6857692, RATIO_AVERAGE_POPULARITY: 3.6090610, RATIO_NOVELTY: 0.2368135, 
SearchBayesianSkopt: Config 48 is suboptimal. Config: {'norm': 1, 'alpha': 0.004557748930300588, 'beta': 0.9816561781260119, 'gamma': 0.023113882521144994} - results: PRECISION: 0.0381334, PRECISION_RECALL_MIN_DEN: 0.0873141, RECALL: 0.0854096, MAP: 0.0179386, MAP_MIN_DEN: 0.0407780, MRR: 0.1335492, NDCG: 0.0748633, F1: 0.0527259, HIT_RATE: 0.2807930, ARHR_ALL_HITS: 0.1540726, NOVELTY: 0.0039761, AVERAGE_POPULARITY: 0.1646495, DIVERSITY_MEAN_INTER_LIST: 0.9604062, DIVERSITY_HERFINDAHL: 0.9960381, COVERAGE_ITEM: 0.5487343, COVERAGE_ITEM_HIT: 0.0512729, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2619808, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0524237, SHANNON_ENTROPY: 9.8123783, RATIO_DIVERSITY_HERFINDAHL: 0.9963670, RATIO_DIVERSITY_GINI: 0.1174480, RATIO_SHANNON_ENTROPY: 0.7271280, RATIO_AVERAGE_POPULARITY: 3.2328249, RATIO_NOVELTY: 0.2451732, 
SearchBayesianSkopt: Config 49 is suboptimal. Config: {'norm': 1, 'alpha': 0.0073569413969156745, 'beta': 0.0027462670390018267, 'gamma': 0.36866766420579006} - results: PRECISION: 0.0401416, PRECISION_RECALL_MIN_DEN: 0.0915925, RECALL: 0.0896019, MAP: 0.0191024, MAP_MIN_DEN: 0.0434798, MRR: 0.1416133, NDCG: 0.0792699, F1: 0.0554442, HIT_RATE: 0.2929969, ARHR_ALL_HITS: 0.1637796, NOVELTY: 0.0037946, AVERAGE_POPULARITY: 0.1829887, DIVERSITY_MEAN_INTER_LIST: 0.9532723, DIVERSITY_HERFINDAHL: 0.9953248, COVERAGE_ITEM: 0.1365132, COVERAGE_ITEM_HIT: 0.0470538, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2733671, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0179849, SHANNON_ENTROPY: 9.0782933, RATIO_DIVERSITY_HERFINDAHL: 0.9956534, RATIO_DIVERSITY_GINI: 0.0402927, RATIO_SHANNON_ENTROPY: 0.6727300, RATIO_AVERAGE_POPULARITY: 3.5929081, RATIO_NOVELTY: 0.2339836, 
SearchBayesianSkopt: Config 50 is suboptimal. Config: {'norm': 2, 'alpha': 0.9761745460911085, 'beta': 0.04203432026203081, 'gamma': 0.004281486465675167} - results: PRECISION: 0.0408265, PRECISION_RECALL_MIN_DEN: 0.0929318, RECALL: 0.0908734, MAP: 0.0195220, MAP_MIN_DEN: 0.0441904, MRR: 0.1435319, NDCG: 0.0804826, F1: 0.0563408, HIT_RATE: 0.2956746, ARHR_ALL_HITS: 0.1666868, NOVELTY: 0.0038219, AVERAGE_POPULARITY: 0.1825390, DIVERSITY_MEAN_INTER_LIST: 0.9535787, DIVERSITY_HERFINDAHL: 0.9953554, COVERAGE_ITEM: 0.1380506, COVERAGE_ITEM_HIT: 0.0497354, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2758654, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0200658, SHANNON_ENTROPY: 9.1979259, RATIO_DIVERSITY_HERFINDAHL: 0.9956841, RATIO_DIVERSITY_GINI: 0.0449547, RATIO_SHANNON_ENTROPY: 0.6815951, RATIO_AVERAGE_POPULARITY: 3.5840769, RATIO_NOVELTY: 0.2356649, 
SearchBayesianSkopt: Config 51 is suboptimal. Config: {'norm': 1, 'alpha': 0.0, 'beta': 0.30535778786612827, 'gamma': 0.2564492133569974} - results: PRECISION: 0.0404686, PRECISION_RECALL_MIN_DEN: 0.0926896, RECALL: 0.0906895, MAP: 0.0193107, MAP_MIN_DEN: 0.0439437, MRR: 0.1429281, NDCG: 0.0800674, F1: 0.0559642, HIT_RATE: 0.2954686, ARHR_ALL_HITS: 0.1653956, NOVELTY: 0.0038468, AVERAGE_POPULARITY: 0.1773643, DIVERSITY_MEAN_INTER_LIST: 0.9554990, DIVERSITY_HERFINDAHL: 0.9955474, COVERAGE_ITEM: 0.2602260, COVERAGE_ITEM_HIT: 0.0509511, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2756732, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0233585, SHANNON_ENTROPY: 9.2845127, RATIO_DIVERSITY_HERFINDAHL: 0.9958761, RATIO_DIVERSITY_GINI: 0.0523315, RATIO_SHANNON_ENTROPY: 0.6880115, RATIO_AVERAGE_POPULARITY: 3.4824752, RATIO_NOVELTY: 0.2371984, 
SearchBayesianSkopt: Config 52 is suboptimal. Config: {'norm': 2, 'alpha': 0.006477166803879443, 'beta': 0.6129270492674802, 'gamma': 0.016335936230818974} - results: PRECISION: 0.0401287, PRECISION_RECALL_MIN_DEN: 0.0919949, RECALL: 0.0900032, MAP: 0.0191466, MAP_MIN_DEN: 0.0435044, MRR: 0.1418926, NDCG: 0.0794016, F1: 0.0555085, HIT_RATE: 0.2931514, ARHR_ALL_HITS: 0.1641157, NOVELTY: 0.0038913, AVERAGE_POPULARITY: 0.1716575, DIVERSITY_MEAN_INTER_LIST: 0.9580232, DIVERSITY_HERFINDAHL: 0.9957999, COVERAGE_ITEM: 0.3714960, COVERAGE_ITEM_HIT: 0.0518092, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2735113, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0303737, SHANNON_ENTROPY: 9.4673102, RATIO_DIVERSITY_HERFINDAHL: 0.9961286, RATIO_DIVERSITY_GINI: 0.0680481, RATIO_SHANNON_ENTROPY: 0.7015573, RATIO_AVERAGE_POPULARITY: 3.3704234, RATIO_NOVELTY: 0.2399456, 
